"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"118699";"1050010";"1014800";"PV31  ";"2020JJ00";"   319.2";"      61";"    36.3";"    33.1";"    54.2";"    48.3";"       2";"       2";"       5";"      10";"      13";"      14";"      14";"      14";"      13";"      11"
"118700";"1050010";"1014800";"PV31  ";"2021JJ00";"   320.5";"      61";"    37.9";"    34.4";"    56.4";"    50.0";"       2";"       3";"       5";"      11";"      13";"      14";"      14";"      14";"      13";"      11"
"118701";"1050010";"1014800";"PV31  ";"2022JJ00";"   322.7";"      61";"    39.8";"    36.2";"    59.1";"    52.4";"       2";"       2";"       5";"      11";"      13";"      14";"      14";"      14";"      13";"      11"
"118702";"1050010";"1014800";"PV31  ";"2023JJ00";"   322.9";"      60";"    42.7";"    38.9";"    63.5";"    56.3";"       2";"       3";"       6";"      10";"      12";"      14";"      14";"      14";"      13";"      11"
"124124";"1050010";"1014850";"NL01  ";"2011JJ00";"  3186.7";"      43";"    18.1";"    16.9";"    23.1";"    20.2";"      20";"      20";"      17";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124125";"1050010";"1014850";"NL01  ";"2012JJ00";"  3216.9";"      43";"    18.2";"    17.0";"    23.1";"    20.2";"      20";"      20";"      18";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124126";"1050010";"1014850";"NL01  ";"2013JJ00";"  3241.2";"      43";"    18.2";"    17.0";"    23.0";"    20.1";"      20";"      20";"      18";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124127";"1050010";"1014850";"NL01  ";"2014JJ00";"  3242.0";"      43";"    18.7";"    17.4";"    23.7";"    20.5";"      20";"      20";"      18";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124128";"1050010";"1014850";"NL01  ";"2015JJ00";"  3281.6";"      43";"    19.0";"    17.6";"    23.9";"    20.7";"      20";"      20";"      18";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124129";"1050010";"1014850";"NL01  ";"2016JJ00";"  3295.8";"      43";"    19.6";"    18.1";"    24.6";"    21.2";"      20";"      20";"      18";"      13";"       9";"       7";"       5";"       3";"       3";"       2"
"124130";"1050010";"1014850";"NL01  ";"2017JJ00";"  3325.6";"      43";"    20.0";"    18.6";"    25.2";"    21.6";"      21";"      21";"      18";"      13";"       9";"       6";"       5";"       3";"       3";"       2"
"124131";"1050010";"1014850";"NL01  ";"2018JJ00";"  3344.9";"      43";"    20.3";"    18.9";"    25.8";"    22.0";"      21";"      21";"      18";"      13";"       9";"       6";"       5";"       3";"       3";"       2"
"124132";"1050010";"1014850";"NL01  ";"2019JJ00";"  3371.2";"      43";"    21.3";"    19.8";"    27.1";"    23.0";"      21";"      21";"      18";"      13";"       9";"       7";"       5";"       3";"       3";"       2"
"124133";"1050010";"1014850";"NL01  ";"2020JJ00";"  3407.3";"      43";"    22.2";"    20.5";"    28.2";"    23.9";"      21";"      20";"      18";"      13";"       9";"       7";"       5";"       4";"       3";"       2"
"124134";"1050010";"1014850";"NL01  ";"2021JJ00";"  3436.9";"      43";"    23.3";"    21.4";"    29.6";"    24.8";"      21";"      20";"      18";"      12";"       9";"       7";"       5";"       4";"       3";"       2"
"124135";"1050010";"1014850";"NL01  ";"2022JJ00";"  3475.3";"      43";"    24.8";"    22.6";"    31.4";"    26.4";"      21";"      21";"      18";"      12";"       9";"       7";"       5";"       4";"       3";"       2"
"124136";"1050010";"1014850";"NL01  ";"2023JJ00";"  3573.3";"      44";"    26.9";"    24.8";"    34.0";"    28.8";"      20";"      20";"      17";"      13";"      10";"       7";"       5";"       4";"       3";"       2"
"124189";"1050010";"1014850";"PV20  ";"2011JJ00";"   126.7";"      46";"    15.3";"    15.0";"    18.8";"    16.9";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       2";"       1"
"124190";"1050010";"1014850";"PV20  ";"2012JJ00";"   129.1";"      47";"    15.3";"    15.0";"    18.6";"    17.0";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       2";"       1"
"124191";"1050010";"1014850";"PV20  ";"2013JJ00";"   131.1";"      47";"    15.3";"    14.8";"    18.6";"    16.8";"      34";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       2";"       1"
"124192";"1050010";"1014850";"PV20  ";"2014JJ00";"   131.5";"      47";"    15.8";"    15.4";"    19.2";"    17.5";"      33";"      21";"      18";"      10";"       6";"       4";"       3";"       2";"       2";"       1"
"124193";"1050010";"1014850";"PV20  ";"2015JJ00";"   134.1";"      47";"    16.0";"    15.6";"    19.4";"    17.7";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       2";"       1"
"124194";"1050010";"1014850";"PV20  ";"2016JJ00";"   134.3";"      47";"    16.5";"    16.0";"    20.0";"    18.3";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       1";"       1"
"124195";"1050010";"1014850";"PV20  ";"2017JJ00";"   134.4";"      47";"    16.9";"    16.4";"    20.5";"    18.7";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       1";"       1"
"124196";"1050010";"1014850";"PV20  ";"2018JJ00";"   134.8";"      47";"    17.0";"    16.7";"    20.8";"    19.1";"      33";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       1";"       1"
"124197";"1050010";"1014850";"PV20  ";"2019JJ00";"   135.1";"      47";"    17.9";"    17.5";"    21.9";"    19.9";"      34";"      21";"      17";"      10";"       6";"       4";"       3";"       2";"       1";"       1"
"124198";"1050010";"1014850";"PV20  ";"2020JJ00";"   135.7";"      47";"    18.6";"    18.2";"    22.6";"    20.7";"      33";"      21";"      17";"      10";"       7";"       4";"       3";"       2";"       1";"       1"
"124199";"1050010";"1014850";"PV20  ";"2021JJ00";"   137.3";"      47";"    19.7";"    19.0";"    24.0";"    21.5";"      33";"      21";"      17";"      10";"       7";"       4";"       3";"       2";"       2";"       1"
"124200";"1050010";"1014850";"PV20  ";"2022JJ00";"   138.5";"      47";"    21.1";"    20.5";"    25.5";"    22.8";"      33";"      21";"      17";"      10";"       7";"       4";"       3";"       2";"       1";"       1"
"124201";"1050010";"1014850";"PV20  ";"2023JJ00";"   140.3";"      48";"    23.1";"    22.5";"    28.1";"    25.1";"      31";"      21";"      17";"      11";"       7";"       5";"       3";"       2";"       1";"       1"
"124202";"1050010";"1014850";"PV21  ";"2011JJ00";"   105.8";"      38";"    17.3";"    16.3";"    22.0";"    19.2";"      20";"      24";"      20";"      12";"       8";"       6";"       4";"       3";"       2";"       1"
"124203";"1050010";"1014850";"PV21  ";"2012JJ00";"   106.2";"      38";"    17.3";"    16.4";"    21.7";"    19.1";"      19";"      24";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
"124204";"1050010";"1014850";"PV21  ";"2013JJ00";"   106.8";"      38";"    17.3";"    16.4";"    21.7";"    19.0";"      19";"      24";"      21";"      13";"       8";"       5";"       4";"       2";"       2";"       1"
"124205";"1050010";"1014850";"PV21  ";"2014JJ00";"   107.1";"      38";"    17.7";"    16.7";"    22.3";"    19.4";"      20";"      24";"      21";"      13";"       7";"       5";"       4";"       2";"       2";"       1"
"124206";"1050010";"1014850";"PV21  ";"2015JJ00";"   107.9";"      38";"    17.8";"    16.9";"    22.3";"    19.6";"      20";"      24";"      21";"      13";"       8";"       5";"       4";"       2";"       2";"       1"
"124207";"1050010";"1014850";"PV21  ";"2016JJ00";"   107.9";"      38";"    18.4";"    17.4";"    23.0";"    20.0";"      21";"      24";"      20";"      13";"       8";"       5";"       4";"       2";"       2";"       1"
"124208";"1050010";"1014850";"PV21  ";"2017JJ00";"   108.7";"      38";"    18.9";"    17.8";"    23.6";"    20.3";"      22";"      24";"      20";"      13";"       7";"       5";"       3";"       2";"       2";"       1"
"124209";"1050010";"1014850";"PV21  ";"2018JJ00";"   108.4";"      38";"    19.2";"    18.1";"    24.2";"    20.7";"      22";"      24";"      21";"      13";"       7";"       5";"       3";"       2";"       1";"       1"
"124210";"1050010";"1014850";"PV21  ";"2019JJ00";"   108.7";"      37";"    20.0";"    18.9";"    25.2";"    21.5";"      22";"      24";"      21";"      12";"       7";"       5";"       3";"       2";"       1";"       1"
"124211";"1050010";"1014850";"PV21  ";"2020JJ00";"   109.8";"      38";"    20.6";"    19.5";"    26.0";"    22.3";"      23";"      24";"      20";"      12";"       8";"       5";"       3";"       2";"       1";"       1"
"124212";"1050010";"1014850";"PV21  ";"2021JJ00";"   110.3";"      37";"    21.5";"    20.3";"    27.0";"    23.1";"      23";"      24";"      20";"      12";"       8";"       5";"       3";"       2";"       1";"       1"
"124213";"1050010";"1014850";"PV21  ";"2022JJ00";"   111.5";"      38";"    23.2";"    21.6";"    29.0";"    24.5";"      23";"      24";"      20";"      12";"       8";"       5";"       3";"       2";"       1";"       1"
"124214";"1050010";"1014850";"PV21  ";"2023JJ00";"   114.3";"      38";"    25.2";"    23.7";"    31.6";"    27.0";"      21";"      24";"      20";"      13";"       8";"       5";"       3";"       2";"       1";"       1"
"124215";"1050010";"1014850";"PV22  ";"2011JJ00";"    70.5";"      34";"    17.6";"    16.5";"    22.5";"    19.7";"      16";"      25";"      22";"      13";"       9";"       6";"       4";"       3";"       2";"       1"
"124216";"1050010";"1014850";"PV22  ";"2012JJ00";"    70.8";"      34";"    17.7";"    16.7";"    22.4";"    19.7";"      16";"      24";"      22";"      14";"       9";"       6";"       4";"       3";"       2";"       1"
"124217";"1050010";"1014850";"PV22  ";"2013JJ00";"    71.0";"      34";"    17.6";"    16.6";"    22.3";"    19.6";"      17";"      24";"      22";"      14";"       8";"       5";"       4";"       2";"       2";"       1"
"124218";"1050010";"1014850";"PV22  ";"2014JJ00";"    70.4";"      33";"    18.2";"    17.1";"    23.1";"    20.2";"      16";"      25";"      23";"      14";"       8";"       6";"       4";"       2";"       2";"       1"
"124219";"1050010";"1014850";"PV22  ";"2015JJ00";"    70.6";"      33";"    18.3";"    17.3";"    23.1";"    20.3";"      16";"      24";"      24";"      14";"       8";"       5";"       4";"       2";"       2";"       1"
"124220";"1050010";"1014850";"PV22  ";"2016JJ00";"    70.5";"      33";"    18.9";"    17.8";"    23.8";"    20.7";"      16";"      25";"      24";"      14";"       8";"       5";"       3";"       2";"       2";"       1"
"124221";"1050010";"1014850";"PV22  ";"2017JJ00";"    71.8";"      33";"    19.2";"    18.1";"    24.3";"    20.9";"      18";"      25";"      23";"      14";"       8";"       5";"       3";"       2";"       1";"       1"
"124222";"1050010";"1014850";"PV22  ";"2018JJ00";"    71.8";"      33";"    19.5";"    18.4";"    24.7";"    21.3";"      18";"      24";"      23";"      14";"       8";"       5";"       3";"       2";"       1";"       1"
"124223";"1050010";"1014850";"PV22  ";"2019JJ00";"    71.9";"      33";"    20.3";"    19.2";"    25.6";"    22.1";"      19";"      24";"      23";"      13";"       8";"       5";"       3";"       2";"       1";"       1"
"124224";"1050010";"1014850";"PV22  ";"2020JJ00";"    72.4";"      33";"    21.0";"    19.9";"    26.5";"    22.8";"      19";"      24";"      22";"      14";"       8";"       5";"       3";"       2";"       1";"       1"
"124225";"1050010";"1014850";"PV22  ";"2021JJ00";"    72.6";"      33";"    22.0";"    20.7";"    27.7";"    23.7";"      19";"      24";"      22";"      13";"       8";"       5";"       3";"       2";"       1";"       1"
"124226";"1050010";"1014850";"PV22  ";"2022JJ00";"    72.8";"      33";"    23.6";"    21.9";"    29.7";"    25.1";"      19";"      25";"      22";"      13";"       8";"       5";"       3";"       2";"       1";"       1"
"124227";"1050010";"1014850";"PV22  ";"2023JJ00";"    74.8";"      33";"    25.6";"    24.0";"    32.3";"    27.5";"      18";"      25";"      21";"      13";"       9";"       5";"       3";"       2";"       1";"       1"
"124228";"1050010";"1014850";"PV23  ";"2011JJ00";"   187.6";"      40";"    17.5";"    16.6";"    22.3";"    19.7";"      20";"      22";"      19";"      13";"       9";"       6";"       4";"       3";"       2";"       1"
"124229";"1050010";"1014850";"PV23  ";"2012JJ00";"   188.5";"      39";"    17.5";"    16.7";"    22.2";"    19.7";"      19";"      22";"      20";"      13";"       9";"       6";"       4";"       3";"       2";"       1"
"124230";"1050010";"1014850";"PV23  ";"2013JJ00";"   189.5";"      39";"    17.5";"    16.7";"    22.2";"    19.6";"      19";"      22";"      20";"      14";"       8";"       6";"       4";"       3";"       2";"       1"
"124231";"1050010";"1014850";"PV23  ";"2014JJ00";"   186.7";"      39";"    18.0";"    17.1";"    22.8";"    20.1";"      20";"      22";"      20";"      14";"       8";"       6";"       4";"       3";"       2";"       1"
"124232";"1050010";"1014850";"PV23  ";"2015JJ00";"   188.2";"      39";"    18.2";"    17.3";"    22.9";"    20.2";"      20";"      22";"      20";"      14";"       8";"       6";"       4";"       3";"       2";"       1"
"124233";"1050010";"1014850";"PV23  ";"2016JJ00";"   189.2";"      39";"    18.7";"    17.8";"    23.6";"    20.6";"      20";"      23";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
"124234";"1050010";"1014850";"PV23  ";"2017JJ00";"   191.4";"      39";"    19.1";"    18.1";"    24.1";"    20.9";"      20";"      23";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
"124235";"1050010";"1014850";"PV23  ";"2018JJ00";"   192.1";"      39";"    19.3";"    18.4";"    24.5";"    21.2";"      21";"      23";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
"124236";"1050010";"1014850";"PV23  ";"2019JJ00";"   193.7";"      39";"    20.2";"    19.3";"    25.6";"    22.1";"      21";"      23";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
"124237";"1050010";"1014850";"PV23  ";"2020JJ00";"   195.5";"      39";"    20.9";"    20.0";"    26.5";"    22.9";"      21";"      23";"      20";"      13";"       8";"       6";"       4";"       3";"       2";"       1"
